,TIME,CAP,TEX,CAN,LIS,SAL,STO,TAL,VES,REY,LON,SIC,KK,LAU,SPL,PET
1829,11:30:29,33.996,-18.2362,-47.196,30.873,-20.5747,-71.5548,-0.024663,-237.323997,21.8178,-46.368,-42.6743,-2.17955,1.69652,-15.1459,13.4436
1830,11:30:30,37.7368,-18.6378,-52.526,31.715,-20.7474,-74.4675,2.17171,-236.419382,35.5056,-43.1184,-45.0842,-3.04674,2.21066,-11.8264,13.5946
1831,11:30:31,41.022,-18.8304,-51.954,32.061,-19.1718,-77.1127,1.36876,-223.76302,46.9658,-43.1501,-47.3873,-3.51266,3.15582,-9.98902,17.0078
1832,11:30:32,44.1205,-19.4382,-42.056,35.788,-15.9205,-79.8484,2.9465,-217.548217,58.481,-43.2252,-48.5719,-4.45935,5.00058,-10.7923,16.2582
1833,11:30:33,45.8943,-18.6328,-26.541,33.651,-12.9416,-85.2387,2.86904,-237.829206,66.457,-43.7616,-49.3224,-6.26584,6.50055,-10.7809,15.7048
1834,11:30:34,47.788,-17.8769,-7.681,30.007,-13.7035,-91.4772,1.45662,-258.110195,74.7433,-44.184,-49.3821,-8.65798,8.90025,-11.1117,17.7225
1835,11:30:35,50.8506,-16.9889,8.982,27.545,-13.0737,-91.585,3.41559,-278.391184,80.2419,-45.6467,-47.7883,-10.2083,11.7521,-11.3765,18.6679
1836,11:30:36,54.8888,-16.9654,15.065,26.672,-12.3676,-88.8442,4.46763,-283.43862,86.1749,-46.8127,-45.7766,-12.9926,11.9827,-10.4478,19.4089
1837,11:30:37,59.1666,-18.1857,16.345,27.037,-10.7814,-86.3078,5.16191,-277.37042,92.2803,-47.5103,-44.1028,-14.0455,11.6638,-9.80245,20.0169
1838,11:30:38,61.7133,-19.7705,15.458,28.894,-11.4528,-85.1774,6.69143,-266.702854,97.7804,-47.6748,-44.67,-15.168,10.7456,-8.62778,19.8006
1839,11:30:39,65.8579,-20.6386,13.727,32.561,-10.2586,-84.5946,7.92313,-267.374654,102.875,-47.8898,-45.9945,-16.6052,13.0386,-8.89505,19.2897
1840,11:30:40,70.5278,-20.5944,15.081,35.886,-8.45958,-85.3875,10.4099,-268.792559,107.41,-46.4955,-47.1002,-17.8968,14.123,-9.1154,19.2101
1841,11:30:41,77.0472,-19.6797,18.468,37.152,-8.22642,-87.5097,10.8269,-268.221459,107.511,-44.2449,-45.6108,-17.4844,14.4566,-8.85794,19.6938
1842,11:30:42,82.23,-19.9545,24.025,32.094,-6.09887,-87.7497,12.4947,-266.09497,107.045,-42.0449,-43.1065,-17.1754,15.1043,-7.45311,21.0255
1843,11:30:43,88.9421,-21.49,28.89,28.499,-5.60301,-86.945,12.0179,-251.86342,103.833,-41.3007,-41.6453,-17.0187,16.7816,-6.68022,21.351
1844,11:30:44,96.3908,-23.1231,27.89,24.782,-6.01338,-85.149,11.3711,-238.500517,98.249,-40.7413,-40.9697,-18.0576,16.9444,-6.13973,22.39
1845,11:30:45,103.301,-24.097,21.115,22.211,-4.97581,-82.7298,10.2426,-231.391367,91.657,-42.2127,-40.2178,-18.8008,16.0508,-6.55046,22.8004
1846,11:30:46,108.121,-24.4782,11.492,19.886,-3.04879,-79.2206,9.51758,-228.850401,82.733,-43.3374,-38.7946,-18.5344,16.8354,-8.24688,25.7779
1847,11:30:47,112.48,-25.9142,-0.692,19.207,-3.84146,-74.9387,8.94737,-224.779041,72.2831,-45.8327,-36.9343,-19.8671,16.7539,-8.6421,27.6288
1848,11:30:48,118.249,-26.782,-9.971,17.358,-3.8755,-70.7947,10.046,-227.315526,61.3989,-47.869,-35.619,-21.6202,17.3793,-9.18612,30.26
1849,11:30:49,122.377,-25.4813,-17.553,16.189,-1.84512,-67.1385,6.52494,-228.508174,49.4761,-46.9352,-35.4695,-22.376,17.3287,-9.38452,31.4009
1850,11:30:50,125.158,-24.1997,-23.472,13.685,-5.0609,-63.499,6.46332,-229.181279,38.604,-45.8921,-35.0898,-22.9805,18.0539,-9.87248,30.9337
1851,11:30:51,128.566,-22.641,-27.318,12.371,-5.25045,-63.6941,7.46327,-230.664717,25.4031,-45.6478,-34.0149,-22.1344,18.2709,-10.8579,30.9435
1852,11:30:52,129.751,-21.5307,-32.879,8.736,-7.80982,-65.2035,6.99589,-226.714579,12.2612,-43.7792,-34.1804,-22.4193,21.1089,-12.3128,34.6156
1853,11:30:53,131.669,-20.8856,-40.103,6.578,-8.70902,-62.3851,8.17717,-213.275908,-0.546513,-41.5482,-35.858,-23.7805,22.9813,-13.4159,39.0036
1854,11:30:54,133.309,-21.2398,-46.275,4.129,-11.7031,-58.9296,9.15729,-201.615453,-13.3298,-41.5925,-36.7158,-23.984,24.9645,-13.1295,39.714
1855,11:30:55,136.849,-21.6839,-51.885,4.364,-13.9914,-56.4027,7.91488,-193.418782,-24.4019,-40.9721,-37.0386,-23.1371,24.6909,-11.8543,38.6102
1856,11:30:56,138.772,-21.9141,-56.875,3.356,-14.2398,-54.0476,6.50334,-199.524495,-36.2907,-42.3931,-38.5228,-21.535,22.5382,-11.4948,34.5453
1857,11:30:57,143.245,-21.759,-62.435,6.335,-13.3443,-53.5241,9.1214,-217.251191,-46.8362,-46.9468,-39.9809,-21.1222,21.6807,-10.9623,32.6228
1858,11:30:58,152.804,-21.3594,-68.647,11.654,-12.1623,-53.8373,7.12313,-235.027172,-55.7104,-51.2489,-39.1195,-21.5756,21.2416,-11.3106,33.4159
1859,11:30:59,161.599,-21.3295,-79.594,10.688,-13.3797,-53.468,9.08468,-246.046188,-63.5861,-57.0606,-39.1073,-22.0571,22.6942,-11.5789,34.4175
1860,11:31:00,170.823,-21.1224,-91.874,11.115,-11.3926,-53.4095,10.6989,-252.582383,-69.0543,-61.7933,-39.3605,-21.1874,23.2569,-11.8093,33.9717
1861,11:31:01,179.932,-20.2882,-99.583,13.506,-11.5732,-55.6801,11.2355,-249.219853,-71.8255,-63.3489,-40.2004,-21.649,23.4944,-10.757,31.8852
1862,11:31:02,187.363,-18.8698,-101.106,12.971,-13.5198,-58.2265,11.6434,-242.651642,-73.9972,-64.8776,-40.3346,-23.9146,22.5911,-9.90289,28.626
1863,11:31:03,193.562,-18.5639,-92.018,9.521,-14.2734,-60.7608,10.5356,-238.702773,-74.0825,-66.5063,-41.1879,-26.8163,21.2795,-9.21614,25.9393
1864,11:31:04,201.341,-19.16,-77.266,9.56,-13.5883,-62.5422,8.83084,-230.623279,-72.5941,-69.0181,-40.7943,-27.5117,22.034,-9.63616,25.2141
1865,11:31:05,204.887,-19.427,-59.348,13.759,-13.4026,-65.212,8.8376,-219.85454,-69.9159,-71.7391,-39.2293,-26.2249,23.4221,-9.56736,26.4438
1866,11:31:06,208.011,-19.0583,-44.423,13.371,-14.4869,-64.3153,10.3162,-214.660048,-66.2378,-75.5981,-38.2466,-25.9808,24.207,-10.0598,26.7677
1867,11:31:07,209.288,-18.4942,-32.371,12.021,-13.1815,-63.0566,10.6539,-219.193343,-62.4057,-79.0824,-38.0236,-27.4501,24.1977,-10.8679,25.8528
1868,11:31:08,208.064,-17.2017,-27.178,9.701,-12.5888,-61.7632,10.3004,-233.788914,-54.4545,-83.5515,-38.8845,-28.4734,24.8157,-9.79701,23.2491
1869,11:31:09,206.801,-15.2799,-33.015,9.833,-13.0769,-60.9164,10.5375,-255.889969,-47.4006,-88.6944,-38.4286,-29.0764,23.9011,-7.19023,19.8506
1870,11:31:10,206.354,-14.9893,-45.242,8.851,-12.1069,-59.6532,10.528,-271.262946,-38.2063,-94.1101,-38.7068,-29.6456,24.3098,-4.93016,18.3306
1871,11:31:11,204.63,-14.7653,-52.027,6.131,-13.7262,-57.5804,11.1573,-277.710641,-28.5201,-97.8464,-38.5848,-31.3469,26.1304,-5.13486,19.9598
1872,11:31:12,202.875,-14.2735,-48.252,6.972,-14.5291,-58.9766,8.65115,-275.110128,-21.114,-100.298,-37.608,-32.7864,28.9167,-7.07593,20.4826
1873,11:31:13,200.68,-14.7709,-35.676,8.272,-15.0965,-61.5786,7.18288,-274.54915,-11.1909,-103.884,-38.1855,-31.8138,29.8957,-8.77401,21.4589
1874,11:31:14,196.463,-15.5676,-27.006,8.904,-17.2921,-63.7829,7.58547,-285.031576,-4.31159,-104.566,-38.7689,-30.6183,27.9237,-9.76314,20.8587
1875,11:31:15,190.751,-16.2459,-28.807,6.888,-17.7404,-68.3324,8.75275,-289.871796,3.95939,-104.873,-39.9244,-32.0025,24.0137,-11.0586,19.6936
1876,11:31:16,185.771,-17.1406,-40.328,4.862,-15.893,-71.8781,7.33648,-281.544996,9.57676,-102.857,-41.5001,-32.3121,22.7108,-11.2898,18.836
1877,11:31:17,180.063,-17.5943,-57.607,1.774,-14.4196,-75.6197,6.01354,-272.783087,17.0243,-98.9083,-42.8424,-31.9701,22.7643,-12.5304,20.1482
1878,11:31:18,175.417,-17.9774,-70.762,2.761,-12.6159,-78.8124,5.57083,-271.517847,24.4405,-96.1304,-42.5944,-30.5703,22.7952,-14.2236,21.2837
1879,11:31:19,171.725,-17.4012,-75.735,0.922,-12.2846,-82.3982,5.52819,-273.42057,29.1649,-92.6767,-41.7201,-29.8603,23.1256,-14.787,21.4994
1880,11:31:20,169.496,-16.9878,-79.12,0.834,-10.5689,-86.9173,7.35763,-281.555066,36.8421,-89.5549,-41.7655,-27.1112,22.3586,-16.8595,20.4324
1881,11:31:21,165.347,-16.7916,-79.455,1.546,-7.80846,-93.5847,8.0348,-279.426704,42.7636,-86.0941,-41.078,-26.1048,21.3812,-18.1846,18.5577
1882,11:31:22,161.614,-17.4842,-76.256,-0.002,-5.17572,-99.444,6.48678,-272.284272,52.0808,-83.771,-40.3122,-25.1389,20.4302,-19.6003,18.8347
1883,11:31:23,157.866,-18.4961,-72.966,-0.486,-4.00091,-102.23,5.46645,-267.79375,57.7322,-80.8744,-39.203,-25.418,18.876,-20.7738,19.631
1884,11:31:24,155.548,-19.6354,-70.926,1.015,-4.41136,-105.892,2.34531,-266.263615,64.3781,-79.2651,-38.4937,-25.2436,18.4037,-21.0079,20.1666
1885,11:31:25,154.168,-20.7757,-66.398,1.523,-1.75435,-107.006,2.38928,-272.543554,69.52,-78.969,-36.537,-26.8082,16.7215,-22.0778,21.7843
1886,11:31:26,153.1,-21.2893,-63.751,2.63,0.20753,-108.292,4.78206,-284.513586,72.7526,-79.1473,-35.3107,-27.9655,15.2256,-22.2311,23.2995
1887,11:31:27,154.871,-21.3402,-64.254,1.338,-1.52987,-109.461,6.94642,-298.246435,76.5084,-80.4179,-33.876,-27.884,13.027,-22.3,22.6606
1888,11:31:28,157.342,-21.1673,-67.68,2.962,0.536971,-112.426,7.60403,-302.265333,78.9284,-81.9164,-31.7674,-28.422,11.3008,-22.5358,22.4219
1889,11:31:29,159.11,-21.0871,-71.775,6.048,-0.211311,-116.846,7.70313,-299.63487,79.4905,-85.4083,-31.1913,-27.0598,9.79899,-21.4146,22.6399
1890,11:31:30,161.53,-21.6235,-77.019,9.059,1.74581,-120.69,6.07152,-279.72651,78.7178,-89.3895,-32.3224,-27.2509,7.98308,-21.9589,23.5904
1891,11:31:31,161.891,-22.7542,-77.595,10.303,2.30715,-123.671,3.44374,-259.594855,77.0906,-93.4756,-34.3519,-28.1428,9.55061,-22.3966,23.2523
1892,11:31:32,161.883,-24.0039,-72.125,10.768,-0.572489,-124.002,3.45511,-244.916381,74.4006,-95.987,-35.1112,-28.9862,12.4794,-22.206,22.1695
1893,11:31:33,160.796,-25.0801,-62.591,15.604,-0.128299,-121.641,0.269847,-230.385127,71.076,-97.8271,-34.2977,-28.479,14.8195,-20.9961,20.6019
1894,11:31:34,158.955,-25.7842,-54.539,15.596,-1.25802,-118.344,-0.542968,-222.414416,69.5228,-98.0514,-33.163,-28.324,14.8708,-19.6859,18.1416
1895,11:31:35,156.891,-25.9162,-47.066,11.655,-1.12614,-116.456,-0.354384,-229.94431,65.788,-98.1014,-33.924,-28.5609,15.2538,-18.7497,16.9259
1896,11:31:36,155.128,-25.068,-36.802,11.241,-2.84403,-115.722,1.57638,-240.658221,61.9543,-96.6994,-35.7816,-28.1478,14.7964,-18.5244,14.5217
1897,11:31:37,152.585,-23.9865,-21.818,13.913,-2.8016,-115.788,0.383091,-247.011889,57.1522,-93.8828,-36.6744,-28.3313,15.3591,-18.4783,14.4823
1898,11:31:38,151.36,-22.7723,-6.855,13.669,-3.53422,-114.006,-0.480508,-251.202928,50.8166,-92.7316,-36.8775,-28.4381,15.9878,-18.8001,15.5952
1899,11:31:39,149.341,-22.0692,9.189,11,-5.07804,-111.458,-1.08075,-240.876057,43.8226,-91.3528,-36.9629,-28.5551,17.2246,-19.5217,15.5575
1900,11:31:40,147.323,-24.0751,19.315,10.395,-4.59488,-110.225,-2.51025,-225.588928,36.2683,-91.1659,-36.4528,-28.3013,17.017,-19.2769,15.4197
1901,11:31:41,143.93,-27.7114,22.425,13.644,-5.1507,-110.238,-2.90683,-223.821741,28.0723,-91.3618,-34.8284,-28.1177,14.5954,-18.6134,14.8482
1902,11:31:42,140.087,-31.3153,19.956,12.261,-5.43101,-110.908,-5.86742,-228.733554,20.815,-90.9655,-32.1037,-28.4483,11.4175,-17.6619,13.8092
1903,11:31:43,136.184,-33.0993,17.795,9.142,-5.9551,-111.233,-6.66509,-243.235575,9.93249,-91.2793,-31.2414,-27.9173,9.2538,-17.3777,14.5435
1904,11:31:44,132.554,-33.5311,15.992,9.596,-4.87465,-110.127,-7.3355,-254.511894,0.821384,-90.077,-30.979,-27.6167,7.08247,-17.0353,16.2344
1905,11:31:45,128.922,-33.286,15.273,11.449,-6.2054,-107.352,-6.92781,-250.054868,-11.2211,-89.0473,-32.3149,-27.1613,7.06317,-17.6719,18.0325
1906,11:31:46,125.75,-32.448,18.994,9.642,-6.9035,-102.224,-6.34192,-227.990551,-21.2358,-87.2099,-32.3013,-26.7567,7.58458,-16.848,17.9373
1907,11:31:47,120.354,-31.8663,25.219,7.223,-6.63298,-98.2545,-9.19657,-199.040429,-32.1004,-87.0956,-30.5054,-27.2708,6.66744,-17.1563,16.9014
1908,11:31:48,115.019,-30.4266,29.61,5.721,-8.17327,-95.6097,-9.57317,-172.863746,-43.1018,-87.4406,-28.5078,-27.423,3.92275,-14.5673,16.238
1909,11:31:49,109.942,-29.1143,33.147,7.661,-7.68703,-91.9279,-8.11911,-159.604672,-52.2454,-87.1367,-28.1871,-28.0837,1.52852,-13.6699,16.2816
1910,11:31:50,105.417,-29.0372,35.116,8.327,-7.74647,-89.3651,-4.97899,-153.47523,-60.5363,-88.1231,-28.8887,-26.6456,-0.133629,-11.5582,17.5336
1911,11:31:51,102.114,-29.9878,33.974,4.797,-7.87142,-85.6116,-2.93666,-147.710883,-66.8219,-86.3956,-30.5762,-26.7564,0.393574,-10.4488,17.9525
1912,11:31:52,99.4057,-31.2844,33.059,4.576,-9.82108,-82.6025,-1.99556,-154.747193,-73.3299,-84.3988,-32.0637,-25.6115,0.705542,-8.61239,16.0096
1913,11:31:53,96.6744,-30.3416,29.481,3.187,-10.0612,-79.6366,-0.131068,-179.518925,-79.0212,-84.0926,-32.9925,-25.7911,2.42153,-7.13473,15.1032
1914,11:31:54,95.015,-29.1343,25.724,3.013,-10.0081,-76.0369,1.05844,-183.916047,-85.1513,-83.0423,-33.2161,-25.161,1.52218,-5.13436,14.8635
1915,11:31:55,93.5303,-28.1379,25.655,4.061,-7.69786,-72.6746,2.09287,-163.749355,-89.9818,-83.2133,-33.542,-24.3065,0.175797,-3.80672,16.5325
1916,11:31:56,93.3819,-27.2818,30.926,4.012,-7.30499,-67.8403,1.71659,-136.257519,-93.1501,-83.2423,-34.3734,-23.6815,-1.26538,-3.39419,18.2224
1917,11:31:57,93.7728,-26.7237,35.383,4.006,-6.10461,-64.868,-0.301162,-118.75518,-93.7272,-81.9345,-34.4324,-21.89,-2.06785,-2.7775,18.2502
1918,11:31:58,93.4597,-26.0624,37.733,6.948,-7.9902,-61.9218,0.817199,-115.64337,-92.7522,-82.6576,-35.0552,-19.3277,0.257951,-2.23038,17.6022
1919,11:31:59,92.9276,-25.4243,36.095,10.6,-6.48495,-61.2221,2.1217,-127.059586,-89.7593,-84.457,-36.787,-16.7079,1.30624,-2.92039,17.0744
1920,11:32:00,94.1517,-25.168,35.371,11.474,-5.38237,-59.8578,4.62502,-140.965453,-86.0513,-88.5779,-38.2493,-15.8479,-0.2946,-3.24473,17.8637
1921,11:32:01,93.9723,-25.432,38.364,9.733,-4.35946,-61.733,6.25043,-142.231501,-82.0024,-93.8529,-38.8029,-14.902,-2.81186,-3.77513,19.3245
1922,11:32:02,93.337,-25.2457,44.031,11.792,-7.41643,-63.5829,5.45398,-134.072331,-75.5961,-98.6258,-39.1957,-14.9964,-5.99967,-3.67634,19.7697
1923,11:32:03,94.5351,-23.8941,51.562,15.484,-6.42622,-64.2981,4.14623,-126.998421,-71.9308,-104.117,-39.3318,-14.338,-8.21118,-2.49298,18.6132
1924,11:32:04,95.1382,-22.8352,59.377,15.997,-8.00444,-63.6314,3.63961,-120.130819,-65.6645,-109.814,-38.7,-14.633,-9.57987,-0.441268,18.8318
1925,11:32:05,93.5551,-22.3927,63.878,18.509,-7.14154,-63.9079,3.94239,-101.626859,-61.5698,-115.128,-37.5993,-14.1715,-10.6969,1.96502,21.1033
1926,11:32:06,90.3204,-22.5273,64.763,16.575,-7.40017,-67.0415,5.23966,-88.282621,-55.4396,-120.094,-37.265,-15.4681,-12.2483,3.15998,23.0806
1927,11:32:07,88.7815,-22.9381,62.547,16.62,-5.89472,-73.3468,4.67069,-87.618949,-51.8409,-124.708,-37.0058,-15.8059,-13.3123,4.68188,24.4414
1928,11:32:08,85.7088,-23.301,58.585,18.707,-6.64334,-80.3058,6.93704,-104.186229,-45.0899,-128.014,-36.7273,-16.4226,-14.4301,5.36115,25.5499
1929,11:32:09,81.5778,-24.0694,56.782,19.871,-5.36682,-86.9456,8.94943,-127.390536,-40.9088,-129.109,-36.3869,-17.8475,-15.7704,6.62112,25.8744
1930,11:32:10,77.791,-24.4854,58.638,20.809,-6.13568,-93.2095,10.3431,-147.167744,-33.838,-126.805,-34.6962,-20.1422,-15.3132,8.22589,26.6085
1931,11:32:11,72.7678,-25.1217,60.717,22.467,-8.03903,-96.0617,9.76904,-152.166938,-28.6322,-124.447,-32.9733,-21.6334,-14.1974,8.64968,27.2717
1932,11:32:12,67.238,-25.7817,65.497,23.354,-8.74935,-93.9262,8.02958,-144.950189,-21.4381,-120.755,-31.7487,-22.6452,-11.98,9.46926,28.2028
1933,11:32:13,61.1945,-26.6195,70.46,24.121,-11.9055,-92.2004,9.121,-137.53077,-15.0249,-117.556,-32.5571,-23.1738,-10.6122,9.00313,27.7559
1934,11:32:14,56.2045,-27.5546,74.508,25.731,-12.9902,-90.1797,11.1087,-131.807452,-6.09714,-116.354,-33.5987,-24.1659,-10.1067,8.646,25.7668
1935,11:32:15,53.3793,-28.1598,75.087,26.821,-16.0432,-88.9001,9.67203,-124.433054,2.26936,-114.977,-34.6446,-25.4106,-9.89759,7.89697,22.321
1936,11:32:16,50.5432,-28.098,73.915,25.065,-15.7033,-88.4359,9.1925,-107.234276,11.1457,-114.681,-35.6944,-26.1251,-7.04322,7.38685,18.6472
1937,11:32:17,45.698,-26.963,73.579,22.488,-17.6939,-89.0826,8.10616,-84.047064,19.4102,-114.257,-35.3288,-25.4975,-6.20589,6.55492,16.0592
1938,11:32:18,40.8703,-25.7524,75.284,21.545,-19.3566,-91.4035,6.74075,-60.859853,28.8031,-113.671,-34.4395,-24.6431,-7.0769,6.66503,13.3607
1939,11:32:19,36.6193,-23.9675,80.173,22.402,-17.7248,-93.7454,7.18995,-37.672641,37.4695,-111.968,-33.7436,-24.2406,-7.34502,6.31196,10.3914
1940,11:32:20,33.1123,-22.0103,87.682,23.681,-17.2373,-95.4135,9.87342,-75.667548,45.3075,-111.473,-34.2252,-23.66,-5.75675,6.49833,7.24122
1941,11:32:21,29.7651,-20.9795,92.242,22.025,-15.5465,-97.7045,11.3183,-123.249304,51.1974,-111.359,-36.1314,-22.6711,-5.56301,6.52308,4.68493
1942,11:32:22,26.9882,-21.0387,93.294,21.984,-16.2733,-100.139,12.9852,-141.549074,55.0501,-112.121,-37.3409,-21.4566,-7.51513,7.1198,2.98833
1943,11:32:23,25.5166,-21.6467,93.061,23.297,-13.4082,-99.9439,12.6135,-123.992994,58.7334,-112.932,-38.3571,-20.1513,-9.28472,7.60022,3.42748
1944,11:32:24,22.7669,-22.1951,91.269,21.037,-12.4682,-99.5284,14.369,-109.670742,61.511,-113.064,-37.4861,-19.425,-10.4476,7.23235,2.62715
1945,11:32:25,18.1794,-22.8934,85.13,16.721,-11.9856,-100.1,16.5413,-105.590072,63.6368,-113.153,-36.4012,-19.1984,-10.1791,6.87482,1.0674
1946,11:32:26,12.5303,-23.0858,79.007,16.512,-8.73004,-101.507,17.6045,-102.283271,64.9295,-114.292,-36.7981,-18.5917,-10.535,6.20203,0.006929
1947,11:32:27,7.92103,-22.9629,75.408,17.79,-6.55764,-100.72,16.6887,-89.902681,65.1913,-114.632,-38.2316,-17.5511,-11.1046,3.68108,-0.133306
1948,11:32:28,1.65355,-22.6211,74.758,18.431,-5.47269,-96.9842,15.8949,-83.829809,64.352,-116.313,-40.0837,-16.0531,-10.9671,1.52717,0.237881
1949,11:32:29,-4.65459,-21.6069,77.125,17.509,-4.58667,-92.8706,15.5391,-78.880869,60.7427,-117.866,-41.6208,-15.8512,-10.7219,0.738469,0.869244
1950,11:32:30,-9.58838,-21.1709,82.495,17.936,-2.49909,-88.7331,15.1062,-58.81663,57.4565,-119.319,-41.4947,-15.5263,-9.47861,-0.042586,2.07274
1951,11:32:31,-16.2603,-21.6907,89.796,18.35,1.06313,-83.686,14.2889,-45.780319,53.4178,-120.308,-39.7885,-13.3448,-6.06627,-2.06763,3.17273
1952,11:32:32,-23.8545,-21.9564,94.84,15.788,2.83999,-79.2519,13.3262,-71.143484,49.7051,-120.196,-38.4195,-10.5041,-4.08781,-3.89441,2.09856
1953,11:32:33,-29.9949,-21.8283,93.088,15.817,6.84837,-76.4849,12.1647,-105.972998,46.4895,-121.217,-36.7852,-8.40959,-3.76252,-4.91973,1.15763
1954,11:32:34,-36.6531,-21.4706,90.505,14.838,9.20604,-76.6594,12.2938,-120.087976,45.181,-123.837,-35.157,-7.89909,-3.64641,-5.9256,2.11844
1955,11:32:35,-43.4578,-21.1404,87.512,12.498,11.1879,-77.751,12.1922,-95.465173,41.3074,-126.526,-34.5056,-7.06084,-2.25456,-6.35907,4.73965
1956,11:32:36,-49.6313,-20.6347,83.744,9.472,12.4813,-77.97,10.1114,-70.842369,38.7175,-129.144,-34.6492,-5.00463,0.105568,-7.02257,5.12142
1957,11:32:37,-54.9973,-19.8508,77.074,10.713,15.9139,-76.1204,7.04002,-46.219566,34.4284,-129.814,-35.6131,-3.80515,2.59943,-8.07073,4.44548
1958,11:32:38,-61.0357,-18.4572,71.362,13.217,17.6921,-73.6897,7.42173,-5.170926,29.9704,-131.331,-35.7579,-3.616,3.57631,-8.86103,4.85749
1959,11:32:39,-67.0033,-16.7028,66.998,9.799,19.8174,-69.0951,8.26276,27.372391,26.371,-133.055,-35.2595,-3.84476,4.4635,-9.43913,5.22538
1960,11:32:40,-72.2008,-15.1923,61.999,8.326,21.504,-64.5884,10.1117,25.885671,21.8581,-133.996,-34.3904,-3.30206,4.51064,-10.1118,5.29628
1961,11:32:41,-75.3182,-12.8871,55.069,10.197,19.4445,-62.7099,9.90589,5.449913,15.5925,-136.725,-33.2614,-2.5201,4.19656,-11.7313,5.93928
1962,11:32:42,-79.5581,-12.2155,49.431,7.627,17.2034,-63.895,8.67118,-21.130986,8.09282,-139.298,-33.8447,-3.16136,3.48284,-12.1798,6.83747
1963,11:32:43,-83.0056,-12.9622,44.408,2.392,15.9852,-67.9568,7.53607,-46.125846,0.239426,-139.551,-34.9956,-3.7228,5.32685,-12.4087,9.02661
1964,11:32:44,-84.9998,-13.7658,40.838,0.822,14.2353,-71.686,8.37762,-62.935051,-6.93483,-138.56,-35.1376,-3.93561,6.59226,-12.2526,10.6568
1965,11:32:45,-86.4037,-13.8175,43.663,1.585,11.0902,-73.2355,7.50858,-72.124802,-12.7142,-136.985,-34.1613,-3.6861,7.8159,-12.7882,11.6273
1966,11:32:46,-89.2112,-13.7252,50.474,1.699,6.4794,-73.4534,7.86177,-76.889609,-18.4393,-135.084,-33.6462,-6.35337,8.52514,-12.7233,11.8479
1967,11:32:47,-89.6793,-13.1905,61.977,1.85,6.19557,-73.4276,8.96124,-78.880578,-22.7295,-134.998,-32.6606,-8.40221,9.17543,-12.7093,12.2314
1968,11:32:48,-88.6011,-12.6485,73.304,2.6,2.18832,-74.5949,9.6331,-74.623129,-27.5095,-135.752,-31.7994,-9.7545,8.42995,-11.6044,13.3137
1969,11:32:49,-84.4642,-12.2649,80.052,0.447,1.20454,-75.3689,9.30571,-86.894717,-31.0196,-137.468,-31.2486,-10.7268,9.3517,-10.6089,15.2841
1970,11:32:50,-80.6226,-11.3449,82.612,1.344,-1.45919,-76.3447,10.4345,-99.166305,-33.6103,-140.776,-30.7497,-12.3781,9.66286,-8.74536,17.2561
1971,11:32:51,-76.6588,-10.3333,81.4,0.202,-2.55183,-77.555,10.1722,-111.437893,-36.2189,-145.596,-30.5831,-14.6283,10.5836,-6.37666,19.3666
1972,11:32:52,-73.7584,-9.96344,79.188,0.027,-6.49218,-75.4554,11.0135,-126.973696,-38.2588,-150.765,-31.3086,-15.8105,11.4523,-4.11193,19.3466
1973,11:32:53,-69.44,-9.29616,76.188,0.091,-8.92278,-73.189,11.4143,-137.343718,-39.571,-155.008,-31.7536,-14.9908,11.8839,-2.41114,19.2762
1974,11:32:54,-66.8825,-8.52199,73.204,-0.356,-11.249,-69.3841,10.5178,-153.42663,-39.7617,-158.662,-32.7948,-12.9971,12.6819,-1.07976,21.3563
1975,11:32:55,-62.3088,-7.18822,69.622,1.242,-12.7234,-67.0301,9.64872,-162.982447,-39.3609,-160.704,-33.3224,-13.1825,12.1231,-1.07523,25.4297
1976,11:32:56,-56.3931,-5.9345,68.872,1.094,-14.6952,-64.4441,12.0024,-165.879759,-37.8256,-160.937,-33.5893,-14.8125,10.2119,-1.06778,25.8703
1977,11:32:57,-52.622,-5.50377,71.221,0.783,-15.8444,-61.7353,12.5939,-163.072884,-35.6977,-159.445,-34.837,-15.3519,8.1451,-0.530354,25.1032
1978,11:32:58,-50.0637,-5.3446,69.471,3.412,-14.1044,-60.0488,13.5867,-148.20472,-32.8654,-156.513,-34.5487,-14.8076,8.05391,0.124031,23.3135
1979,11:32:59,-47.5625,-4.29501,64.618,4.94,-15.1118,-60.425,12.244,-126.493541,-31.926,-154.442,-33.4188,-15.1071,7.63948,0.359093,21.5122
1980,11:33:00,-45.6987,-3.13614,59.842,4.15,-16.3446,-62.9109,9.82249,-105.016162,-30.834,-155.261,-31.1627,-15.5557,6.70755,-1.33259,20.7418
1981,11:33:01,-44.6289,-3.19855,56.104,4.721,-17.1407,-65.296,10.2285,-98.556085,-29.1068,-158.354,-29.9728,-16.5821,4.65034,-1.75536,20.075
1982,11:33:02,-43.6256,-3.3658,55.564,5.776,-17.378,-70.7707,9.78891,-92.096007,-26.7461,-162.38,-28.5334,-18.0554,2.49025,-3.33886,20.4288
1983,11:33:03,-42.5136,-2.66875,56.751,3.219,-19.5166,-76.7845,10.7721,-85.63593,-23.6191,-167.73,-26.677,-19.1735,0.913766,-4.48266,19.8244
1984,11:33:04,-40.0491,-1.69881,61.264,1.087,-19.1266,-81.2696,10.7603,-89.643589,-20.4057,-174.196,-25.46,-20.9387,-1.07249,-3.88246,18.8584
